date,QQQ,QQQ_EMA_FAST,QQQ_EMA_SLOW,momentum_126,momentum_exit,RSI,OBV,OBV_EMA,VIX,VIX3M,trend_bear,momentum_bear,rsi_bear,obv_bear,long_bear_entry,risk_off,severe_risk,daily_qqq_return
2019-05-15,175.1311645508,174.59160333520404,166.02579729463343,0.0724577824837025,-0.014903903015451636,45.14237597537871,224051800.0,240792353.96873176,16.44,17.49,False,False,True,True,False,False,False,0.014123997011296074
2019-05-16,176.891204834,174.6817837861372,166.13391080248783,0.11703572801663231,-0.008418409699588514,49.6967849662632,263333000.0,242939082.16218588,15.29,16.74,False,False,True,False,False,False,False,0.010049840573574498
2019-05-17,175.0833892822,174.69753302127694,166.2229603395994,0.10469033907345282,-0.02196087797522328,45.51672744819489,218630700.0,240623998.1467396,15.96,17.06,False,False,True,True,False,False,False,-0.010219928986839877
2019-05-20,172.1277008057,174.59675528733277,166.281713976078,0.09439024830375353,-0.0397032319783307,39.645403655017525,180022400.0,234852417.37085965,16.31,17.29,False,False,True,True,False,False,False,-0.016881604180828402
2019-05-21,173.925994873,174.57045095735893,166.3577764725648,0.08681131150414223,-0.03240723802385814,44.348946741181635,211636200.0,232641349.0498254,14.95,16.42,False,False,True,True,False,False,False,0.010447441398929502
2019-05-22,173.1511993408,174.51479403121937,166.42537272000996,0.08578117938845797,-0.04881492446052116,42.8012622402344,187303600.0,228323468.18793726,14.75,16.42,False,False,True,True,False,False,False,-0.004454742563156033
2019-05-23,170.5016174316,174.3574145567245,166.4659323688815,0.10505570674396814,-0.06040796344644883,37.92686424992778,141952300.0,220097642.64622894,16.92,17.69,False,False,True,True,False,False,False,-0.015302128540184201
2019-05-24,170.415512085,174.20283014606864,166.5052316695394,0.124622548839453,-0.06467852894152815,37.77630020175795,116049000.0,210188248.10849285,15.85,17.09,False,False,True,True,False,False,False,-0.0005050119048551904
2019-05-28,169.7746124268,174.02917454923457,166.53776282135294,0.11193949304130557,-0.06902698214185266,36.611278942993415,91285200.0,198864148.2886364,17.5,17.9,False,False,True,True,False,False,False,-0.003760805870068551
2019-05-29,168.378112793,173.80756428428418,166.55607476136933,0.11082792750539672,-0.07847329330519892,34.14057488464428,49106400.0,184601505.59448054,17.9,18.24,False,False,True,True,False,False,False,-0.008225609317188631
2019-05-30,169.0859680176,173.622403646375,166.58124782859554,0.09029664911372715,-0.06737358935736026,36.480496046928195,79461200.0,174588143.156911,17.3,17.96,False,False,True,True,False,False,False,0.004203962218475521
2019-05-31,166.3885040283,173.33872130841127,166.5793299798364,0.06929213912480137,-0.07928861515580954,31.83824794413566,34015000.0,161200224.7610147,18.71,18.83,False,False,True,True,False,False,False,-0.01595321019789908
2019-06-03,162.7249908447,172.92249658434417,166.54097834665097,0.013143073043207387,-0.09563556513481919,26.842336658419157,-41827300.0,141864270.02187043,18.86,18.77,False,False,True,True,False,False,True,-0.022017826321564238
2019-06-04,167.3067626953,172.70227172595028,166.54859809141365,0.04507644527711974,-0.08476797742662467,39.60610664802257,5970500.0,128922006.21026373,16.97,17.59,False,False,True,True,False,False,False,0.028156534695845892
2019-06-05,168.5502319336,172.53944663605418,166.56851484606227,0.04526019447565233,-0.07228629808139875,42.53631746614122,40383200.0,120489738.95214337,16.09,17.13,False,False,True,True,False,False,False,0.007432271226027076
2019-06-06,169.8894042969,172.43552340706773,166.60155852219003,0.03546850559448678,-0.0463384293796002,45.59764405091601,70296400.0,115709420.95670114,15.93,16.92,False,False,True,True,False,False,False,0.007945241889833587
2019-06-07,173.1702880859,172.46433770819843,166.6669190153613,0.09756447372432886,-0.025461978430644017,52.30197789886585,116184700.0,115754685.6274915,16.3,17.15,False,False,False,False,False,False,False,0.019311879999686754
2019-06-10,175.1885681152,172.5711702731789,166.7517115437179,0.10257228754692127,-0.008767807680616357,55.90220623080996,157570000.0,119737096.52011137,15.94,16.88,False,False,False,False,False,False,False,0.011654886364217631
2019-06-11,175.4277038574,172.6831911980503,166.8380398254461,0.14177347840566612,-0.008648777012414066,56.32286655793293,198830300.0,127269782.56581505,15.99,16.99,False,False,False,False,False,False,False,0.0013650191035452508
2019-06-12,174.4138031006,172.75105833148362,166.9134205545521,0.12340996868613074,0.02105509421544327,53.97204738379737,171072200.0,131441441.36907075,15.91,17.05,False,False,False,False,False,False,False,-0.005779593157213991
2019-06-13,175.4468688965,172.8567763928568,166.99833048830283,0.12633421802828004,0.015952131676855608,55.987744694767535,194788000.0,137474446.95296878,15.82,16.86,False,False,False,False,False,False,False,0.0059230736188014
2019-06-14,174.7007446289,172.92908887270164,167.07497142502518,0.11175913841034335,-0.0024577003356541782,54.143502837226215,171943900.0,140757252.005067,15.28,16.6,False,False,False,False,False,False,False,-0.004252707798622302
2019-06-17,175.7529602051,173.03982892495256,167.1613195720906,0.11811679600191716,-0.006434715790240464,56.328262248218884,192323400.0,145668313.71887013,15.35,16.61,False,False,False,False,False,False,False,0.006022959881682999
2019-06-18,178.3068847656,173.2463801343897,167.27222071829468,0.16267398539958333,0.018411201066049543,61.16461904336451,240500700.0,154699969.5551682,15.15,16.5,False,False,False,False,False,False,False,0.01453133169148102
2019-06-19,178.9764404297,173.47108838126462,167.3886806159206,0.19409774021971882,0.03978871263568995,62.34205628576842,272173600.0,165887934.35943788,14.33,16.1,False,False,False,False,False,False,False,0.00375507465670899
2019-06-20,180.6408081055,173.75225386064642,167.52054258099105,0.1976706354055069,0.038607300981104764,65.16903761779577,313095600.0,179907712.03949142,14.75,16.14,False,False,False,False,False,False,False,0.009299367401676362
2019-06-21,180.3730316162,174.01189220400147,167.64842804402798,0.225999671432628,0.04170824287035879,64.33227341637533,273115200.0,188784615.65477794,15.4,16.67,False,False,False,False,False,False,False,-0.0014823698593267043
2019-06-24,180.3787536621,174.26157304549554,167.77509795067547,0.24407244250476445,0.05792986822815549,64.34280933686915,292490400.0,198661357.02098957,15.26,16.47,False,False,False,False,False,False,False,3.172340038148924e-05
2019-06-25,177.2822875977,174.38003243969965,167.8696968526359,0.2618241452713843,0.040294310234358255,54.893173620617816,258569300.0,204366875.39994293,16.28,17.12,False,False,False,False,False,False,False,-0.017166467788110706
2019-06-26,178.1067504883,174.52617824552712,167.97155808284154,0.29992823468433105,0.049077644427505396,56.715946040356684,281165000.0,211680982.5047103,16.21,17.05,False,False,False,False,False,False,False,0.004650565500773141
2019-06-27,178.7873535156,174.693283158079,168.0791779378939,0.2282070443082438,0.06182062828674684,58.21700313020503,300874200.0,220175574.6471188,15.82,16.76,False,False,False,False,False,False,False,0.00382132078337305
2019-06-28,179.0174407959,174.86285796740532,168.18801637429195,0.22504692828474626,0.05873623278583495,58.73796192402413,322053400.0,229878224.68072656,15.08,16.06,False,False,False,False,False,False,False,0.0012869326368765144
2019-07-01,181.4332122803,175.1205189208522,168.31980936838158,0.24222793109806906,0.09041915689945235,63.83625820217355,353079000.0,241611631.8539907,14.06,15.43,False,False,False,False,False,False,False,0.013494615237820584
2019-07-02,182.1522521973,175.39627316698738,168.4574456154355,0.2367217853840793,0.11938707909432811,65.21397829304443,371114800.0,253945266.9155154,12.93,14.72,False,False,False,False,False,False,False,0.0039631107665618615
2019-07-03,183.5230865479,175.71497173094474,168.60735249038538,0.24104126637481227,0.09692569261012629,67.73747448730694,386906900.0,266608279.5902282,12.57,14.53,False,False,False,False,False,False,False,0.007525761191880198
2019-07-05,183.1492156982,176.0065107100528,168.75204764668206,0.28034173118652994,0.08661503219023303,66.32431246681446,365491300.0,276025710.10544455,13.28,14.98,False,False,False,False,False,False,False,-0.0020371870195328157
2019-07-08,181.864654541,176.2362418406782,168.88252134712306,0.2191989836152768,0.07048850570558218,61.57139966401672,347892500.0,282870166.2858784,13.96,15.48,False,False,False,False,False,False,False,-0.007013740966910653
2019-07-09,182.7753753662,176.49267844952217,169.02075870054674,0.21088813669235384,0.05546613906154296,63.56492571264782,367086000.0,290890721.8776995,14.09,15.57,False,False,False,False,False,False,False,0.005007684574545479
2019-07-10,184.5967559814,176.81048541155658,169.1757437481174,0.21199160824017826,0.05370320659287198,67.22667024497741,395460500.0,300849748.36553764,13.03,15.19,False,False,False,False,False,False,False,0.009965131306943098
2019-07-11,184.4625854492,177.110567765974,169.32785162574012,0.20132063445596748,0.051502022731507724,66.69492661357208,371724400.0,307599715.1878674,12.93,14.98,False,False,False,False,False,False,False,-0.0007268303903105178
2019-07-12,185.5266876221,177.44061168190052,169.48903407346512,0.2048045819263722,0.06371562527703278,68.80253934204195,391936300.0,315631770.884261,12.39,14.8,False,False,False,False,False,False,False,0.005768661272467446
2019-07-15,186.1210327148,177.78102034985736,169.65452659725952,0.21310177943925113,0.0608398649997961,69.9465112164687,407542400.0,324385164.13337904,12.68,15.04,False,False,False,False,False,False,False,0.0032035557812071236
2019-07-16,185.1623687744,178.07048499395708,169.80883348459426,0.2176135326591886,0.05988311136121727,65.75802349671305,387351500.0,330381958.0254382,12.86,15.22,False,False,False,False,False,False,False,-0.0051507555401812954
2019-07-17,184.2516937256,178.31288533637445,169.95254353674358,0.1884192319868787,0.048356133009550106,61.96225157726449,370586400.0,334210952.499206,13.97,15.82,False,False,False,False,False,False,False,-0.004918251234458659
2019-07-18,184.4625854492,178.55405004668134,170.0969220632357,0.1899995442361755,0.03452306786522685,62.502059868552166,399463400.0,340425471.3088054,13.53,15.54,False,False,False,False,False,False,False,0.0011445849931455143
2019-07-19,183.110824585,178.73274708739973,170.22641363061646,0.17203861363602035,0.02310015857603287,56.92561402572696,370075500.0,343249283.56510967,14.45,15.93,False,False,False,False,False,False,False,-0.007328103208074532
2019-07-22,184.5680389404,178.9615820620272,170.3691163700173,0.16978458329505042,0.021740551739595437,60.968459197942636,389030400.0,347609389.8922421,13.53,15.47,False,False,False,False,False,False,False,0.007958100558514758
2019-07-23,185.7759246826,179.2288111844026,170.5224179452669,0.20150605070029637,0.029953995993682314,63.98582896396154,412817100.0,353819647.99774283,12.61,14.93,False,False,False,False,False,False,False,0.006544392784007647
2019-07-24,187.0796966553,179.53668904600642,170.6871669871578,0.2083716150833208,0.03714929201558159,66.95527507923012,433240000.0,361383491.0455768,12.07,14.56,False,False,False,False,False,False,False,0.007017981339226376
2019-07-25,185.3061828613,179.7629437054297,170.83262983167666,0.1892156287674196,0.045260558019244,59.739526161257544,409805300.0,365995091.898379,12.74,15.05,False,False,False,False,False,False,False,-0.009479990751042222
2019-07-26,187.2138671875,180.05513678315793,170.99562721830176,0.1872718208199171,0.0511329114378416,64.20781693001189,430236500.0,372113321.2413906,12.16,14.69,False,False,False,False,False,False,False,0.010294768888676975
2019-07-29,186.5716094971,180.3106847327243,171.15061211659827,0.19799730187061249,0.04353918679612212,61.72408516556313,409784800.0,375701081.1231629,12.83,15.0,False,False,False,False,False,False,False,-0.003430609601994594
2019-07-30,185.7663421631,180.5246320829351,171.2960422663147,0.20419528279674282,0.037699686338910965,58.66017790711935,391079800.0,377165721.016195,13.94,15.7,False,False,False,False,False,False,False,-0.004316130070221247
2019-07-31,183.1971282959,180.62943585599257,171.41446103277826,0.15808206442933215,0.009722123052503084,50.11310977145774,349452300.0,374526347.58608115,16.12,16.91,False,False,False,True,False,False,False,-0.013830351813377884
2019-08-01,182.2864532471,180.69441693015366,171.52264005978645,0.13533087589296278,0.000736752075152225,47.472733085071695,286200700.0,366114381.14931154,17.87,17.99,False,False,True,True,False,False,False,-0.004971011594292363
2019-08-02,179.6022796631,180.65158801772017,171.60303448370004,0.12335598067700815,-0.021364107146141786,40.670843752069665,230986700.0,353245078.1827104,17.61,17.89,False,False,True,True,False,False,False,-0.014725030501095193
2019-08-05,173.2559661865,180.36156363218214,171.61948156531994,0.07036645370899919,-0.05401742766948281,29.799377468593164,155946700.0,334454756.4510237,24.59,21.9,False,False,True,True,False,False,True,-0.0353353726272545
2019-08-06,175.6813812256,180.17802706721815,171.65989847736256,0.0758313886658053,-0.03399931301112724,36.757083272580104,197843900.0,321444198.69378334,20.17,19.69,False,False,True,True,False,False,True,0.01399902752260318
2019-08-07,176.6304321289,180.03890569708804,171.70935652364653,0.0848782488396238,-0.03362019213468048,39.29253485278488,247834500.0,314433751.19913733,19.49,19.5,False,False,True,True,False,False,False,0.00540211430875126
2019-08-08,180.4745941162,180.05599151744536,171.79657281809983,0.12357830699240058,-0.022330630044307798,48.32879766818732,286252600.0,311749832.0373147,16.91,17.86,False,False,True,True,False,False,False,0.021763871270465085
2019-08-09,178.7778167725,180.0058670176436,171.86603793207397,0.11083581310130097,-0.030818003894158563,45.13527016376974,252643700.0,306120676.6051895,17.97,18.56,False,False,True,True,False,False,False,-0.009401751820023563
2019-08-12,176.7263031006,179.8772566679556,171.914398779522,0.09913207746991937,-0.04743460164300217,41.55950280466535,228000800.0,298680688.3570762,21.09,20.5,False,False,True,True,False,False,True,-0.011475213809723384
2019-08-13,180.5991973877,179.9055680687299,172.00081468607107,0.10685304886249547,-0.02966798134825155,49.66643935272556,268242700.0,295781832.323069,17.52,18.53,False,False,True,True,False,False,False,0.021914645523340104
2019-08-14,175.2020874023,179.72111784651696,172.03266814593405,0.07302183734032464,-0.05379214706545199,41.10824545596415,217242200.0,288301867.33991957,22.1,21.3,False,False,True,True,False,False,True,-0.029884462741070705
2019-08-15,175.0007781982,179.53600648775944,172.06220157928993,0.07047422185388519,-0.05020803521718009,40.82566675214872,180557200.0,278040470.4504034,21.18,21.07,False,False,True,True,False,False,True,-0.0011490114477789026
2019-08-16,177.8096008301,179.46830430510613,172.11938963153682,0.08310141582029762,-0.03606685118772868,46.36553929755411,213338600.0,271878387.550365,18.47,19.7,False,False,True,True,False,False,False,0.016050343666008215
2019-08-19,180.6375579834,179.51415739052945,172.2041475255852,0.09815586639512941,-0.013506938255591239,51.30814445078713,235832700.0,268445464.9265207,16.88,18.36,False,False,False,True,False,False,False,0.01590441202329762
2019-08-20,179.2379150391,179.50332435714006,172.2741352620381,0.08983652734185843,-0.028878910627755938,48.90597816938065,215929800.0,263443973.02875683,17.5,18.87,False,False,True,True,False,False,False,-0.0077483495676388126
2019-08-21,180.8293457031,179.55532519423653,172.35926173408848,0.10354964181402915,-0.02662658785281935,51.67631121578163,236348300.0,260863432.7403038,15.8,17.72,False,False,False,True,False,False,False,0.008878872886090239
2019-08-22,180.2445220947,179.5823525236665,172.43772203618414,0.09189979391387793,-0.03653616444115815,50.59074865402417,212104600.0,256219734.3840844,16.68,18.23,False,False,False,True,False,False,False,-0.003234118920942275
2019-08-23,174.5406341553,179.3846380778482,172.45864653488184,0.053507719804475995,-0.05809600381255431,41.44591420567141,156732200.0,246744731.1094097,19.87,20.36,False,False,True,True,False,False,False,-0.03164527761017433
2019-08-26,177.176864624,179.29805872671687,172.50559397855469,0.06831172076411085,-0.05361249524025735,46.27921849039117,184331100.0,240800575.76565638,19.32,19.82,False,False,True,True,False,False,False,0.015103820846407379
2019-08-27,176.802947998,179.20021124715936,172.54835372004172,0.06673257165087287,-0.052358778087573055,45.702973092407966,156318300.0,232754644.74035576,20.31,20.64,False,False,True,True,False,False,False,-0.0021104145103453265
2019-08-28,177.4357147217,179.1310153049845,172.59698417776968,0.07302255700707572,-0.044844654550423524,46.907748613667415,178110700.0,227550459.52698857,19.35,20.05,False,False,True,True,False,False,False,0.0035789376300849884
2019-08-29,180.148651123,179.17092259196548,172.67212514239884,0.08193243465400557,-0.016640420083311014,51.84156635181522,203469600.0,225257044.33394203,17.88,19.03,False,False,False,True,False,False,False,0.015289686214272624
2019-08-30,179.7172851562,179.19234857487663,172.74222623706353,0.07915622063963745,-0.014094125181191353,51.02955023540825,177149800.0,220675402.01642373,18.98,19.54,False,False,False,True,False,False,False,-0.002394500120378229
2019-09-03,177.9725494385,179.14451331462658,172.79426925399326,0.067883561266044,-0.009074106562884765,47.770333338467815,149185600.0,213866849.443431,19.66,20.12,False,False,True,True,False,False,False,-0.009708224315672087
2019-09-04,180.5417022705,179.1993050383863,172.87135813972967,0.08947864146070206,0.04205186259593119,52.573800419278946,170777700.0,209763120.925009,17.33,18.81,False,False,False,True,False,False,False,0.014435669096754644
2019-09-05,183.8490753174,179.38164897089663,172.98058915642292,0.12322160406936633,0.04649151796747031,57.93690992731807,204710300.0,209281899.88453197,16.27,18.08,False,False,False,True,False,False,False,0.01831916396769473
2019-09-06,183.6669158936,179.54969865413992,173.0869207657481,0.1238134495793839,0.03983732406635876,57.550895470371145,185222500.0,206990528.4669575,15.0,17.46,False,False,False,True,False,False,False,-0.000990809572936513
2019-09-09,183.283416748,179.6961189715462,173.1883784372133,0.09861740614854031,0.01556353483189743,56.69447620318112,160814900.0,202592849.5653425,15.27,17.55,False,False,False,True,False,False,False,-0.0020880142933425994
2019-09-10,182.7562103271,179.81612255411696,173.28358074457535,0.08947155615971569,0.022253284140183016,55.472361492442616,137070200.0,196352597.22578603,15.2,17.41,False,False,False,True,False,False,False,-0.0028764545655806106
2019-09-11,184.4721374512,179.99871137361043,173.39490966702934,0.09149996167456376,0.04382955007094069,58.600387346987304,162133800.0,193093664.15666357,14.61,17.1,False,False,False,True,False,False,False,0.009389159038857287
2019-09-12,185.239074707,180.2042158180571,173.51276205548677,0.09789897685009574,0.025691572201948176,59.954455588584196,190823700.0,192877477.09412417,14.22,16.81,False,False,False,True,False,False,False,0.0041574693414221375
2019-09-13,184.5775909424,180.37572072489405,173.62285985535658,0.0839185659437951,0.05351251049065375,58.18674021265681,163153900.0,190046660.2280171,13.74,16.67,False,False,False,True,False,False,False,-0.0035709731634444575
2019-09-16,183.7531738281,180.50816986619625,173.72365899936398,0.07651355956997241,0.050013466911486004,55.97174782801129,142834900.0,185550302.1110631,14.67,17.2,False,False,False,True,False,False,False,-0.004466507066707148
2019-09-17,184.6351318359,180.670011512067,173.83223086838424,0.07805549858517957,0.03838674050183544,57.82154646315887,163788300.0,183477730.481438,14.44,17.23,False,False,False,True,False,False,False,0.004799688568237093
2019-09-18,184.5584259033,180.82249835093887,173.9389591771894,0.07335128224316811,0.02170571814450839,57.59490321154719,134007000.0,178766232.3403487,13.95,16.86,False,False,False,True,False,False,False,-0.0004154460304347518
2019-09-19,184.8651733398,180.9810346250119,174.0476777260711,0.05858765552889822,0.031395468416782535,58.298846748425916,160046400.0,176983391.1650774,14.05,16.79,False,False,False,True,False,False,False,0.0016620614041253923
2019-09-20,182.909576416,181.05666371485458,174.1358558224883,0.07091119490449849,0.011503833654939566,52.33415418981665,130960300.0,172600239.62554622,15.32,17.71,False,False,False,True,False,False,False,-0.01057850371960245
2019-09-23,182.9902191162,181.13248941686814,174.22395893983867,0.07342693365169795,0.015233178737367847,52.54974836277904,153446200.0,170776045.3754942,14.91,17.87,False,False,False,True,False,False,False,0.0004408883437387878
2019-09-24,180.5599975586,181.11003875575958,174.28700410022438,0.05426143040631959,0.03448688858288529,45.82335732285295,112625500.0,165237898.19687572,17.05,18.55,False,False,True,True,False,False,False,-0.013280609036578017
2019-09-25,182.5868377686,181.16795244253763,174.36958950985996,0.07298747109441428,0.03053430907066179,51.409605451676015,147330400.0,163532422.17812565,15.96,18.0,False,False,False,True,False,False,False,0.011225300384389847
2019-09-26,181.9143981934,181.19722482492438,174.44466223307927,0.0665775014752954,0.028910435336507057,49.58294068798467,120504400.0,159434515.30401844,16.07,18.12,False,False,True,True,False,False,False,-0.003682848026823393
2019-09-27,179.6570587158,181.13682615397832,174.4965268746984,0.04542769419709769,0.012519148118427248,43.93887788944547,79730900.0,151843694.7988738,17.22,18.75,False,False,True,True,False,False,False,-0.012408800512866192
2019-09-30,181.3668518066,181.1458467678066,174.56488831680687,0.041579098415182036,0.006762197085607102,48.70199637490087,106038600.0,147481304.8180287,16.24,17.96,False,False,True,True,False,False,False,0.009516982538964713
2019-10-01,179.8875732422,181.09650270797889,174.61785035586553,0.02918244457877095,0.0009475331538197906,45.129428244035424,73671000.0,140451751.97821644,18.56,19.35,False,False,True,True,False,False,False,-0.00815627855732659
2019-10-02,176.7945098877,180.92779710718364,174.6395086596649,0.005707489967274215,-0.006619220517527613,38.73172451026301,25126700.0,129468413.69457677,20.56,20.74,False,False,True,True,False,False,False,-0.017194424821860843
2019-10-03,178.7349090576,180.84180149739603,174.68025891238068,0.017132900044352528,-0.01000762256131238,44.08679991284067,64519200.0,123282774.29509327,19.12,19.78,False,False,True,True,False,False,False,0.010975449244054802
2019-10-04,181.3668518066,180.86239170560012,174.74679217500972,0.026800609096943484,-0.013501419610159271,50.417198251475256,96406800.0,120723157.69556057,17.04,18.59,False,False,False,True,False,False,False,0.014725398428752534
2019-10-07,180.8193511963,180.8607038424903,174.80721564785838,0.02110229318899637,-0.015503960979829423,49.17007209572319,75190800.0,116386742.67693575,17.86,18.91,False,False,True,True,False,False,False,-0.003018746837398001
2019-10-08,178.1105194092,180.75285347255735,174.8400843420011,0.009349102121346098,-0.02822348813974984,43.444153932478144,42811500.0,109379576.70770377,20.28,20.39,False,False,True,True,False,False,False,-0.014980873281418061
2019-10-09,179.8491668701,180.71741478226488,174.8899259591961,0.013761639909395829,-0.015906673988243414,47.65737248816348,62958900.0,104958559.87839866,18.64,19.51,False,False,True,True,False,False,False,0.009761621417236688
2019-10-10,181.2420501709,180.7379887190741,174.95313117523295,0.02404248293621536,-0.01750989241480705,50.81839142716,88136600.0,103356468.46140832,17.57,18.79,False,False,False,True,False,False,False,0.0077447303484372565
2019-10-11,183.576171875,180.84929001930652,175.03893257523063,0.032765192274371246,-0.00897706293680356,55.651674719626314,129113300.0,105809500.03651229,15.58,17.55,False,False,False,False,False,False,False,0.012878477714741488
2019-10-14,183.5569458008,180.95547259897293,175.12368892573383,0.03249031288387205,-0.005529626518521957,55.603202698376826,114138300.0,106602719.08065397,14.57,17.12,False,False,False,False,False,False,False,-0.00010473077199302239
2019-10-15,185.891204834,181.14903072583675,175.23082838750764,0.04203200314642297,0.011635341917414443,60.142288278104296,137372500.0,109533174.40630597,13.54,16.48,False,False,False,False,False,False,False,0.012716811249045223
2019-10-16,185.4301147461,181.31691637369022,175.33231382391153,0.035837307963669796,0.004305696875210874,58.86209983765192,116915400.0,110236243.5104673,13.68,16.48,False,False,False,False,False,False,False,-0.0024804298208285225
2019-10-17,185.9199981689,181.49742938526705,175.4376639168965,0.03724370055767978,0.00737745924595945,59.840186378398286,135960600.0,112686182.22375613,13.79,16.44,False,False,False,False,False,False,False,0.002641876285687239
2019-10-18,184.1333618164,181.60079928452717,175.5241882741055,0.024378835734007565,-0.003958622980083315,54.72944060520007,108259800.0,112264622.01196983,14.25,16.65,False,False,False,True,False,False,False,-0.00960970508872816
2019-10-21,185.7663116455,181.7641527104477,175.6260999494428,0.02048466223692813,0.015618292303092973,58.23997661726691,124061000.0,113388086.58225842,14.0,16.28,False,False,False,False,False,False,False,0.008868299655161005
2019-10-22,184.2870483398,181.8630897939517,175.71227854039162,0.015560120005897904,0.007086877265153335,54.14393190744317,101668700.0,112271954.52680524,14.46,16.55,False,False,False,True,False,False,False,-0.007963033192599944
2019-10-23,184.6424407959,181.97208395089086,175.80113587626732,0.013405629758096893,0.022609898607110157,54.96344530865463,116497100.0,112674349.33377618,14.01,16.29,False,False,False,False,False,False,False,0.001928472235578349
2019-10-24,186.4387207031,182.1472461764677,175.9069824914597,0.02235202294108274,0.021096169809248,58.9560715650921,135495600.0,114847801.77817844,13.71,16.25,False,False,False,False,False,False,False,0.00972842375489158
2019-10-25,187.9276123047,182.37392720110427,176.02659074830785,0.02852033908392393,0.03305518513662209,61.96589135427349,157002700.0,118862553.98978049,12.65,15.71,False,False,False,False,False,False,False,0.00798595697280624
2019-10-28,189.7815246582,182.66442121902958,176.16345576233664,0.04677676227894567,0.05635440107263423,65.37108102518398,175821400.0,124287205.99075377,13.11,15.99,False,False,False,False,False,False,False,0.009865034364902714
2019-10-29,188.3118438721,182.88588877405195,176.28433524601587,0.04202426463642528,0.03829251043573145,60.72929808921466,157251700.0,127426681.61068198,13.2,16.09,False,False,False,False,False,False,False,-0.007744066703789576
2019-10-30,189.2244262695,183.13445887191267,176.41309237062765,0.051638352766747886,0.051903824477796956,62.50944085177109,179016000.0,132339950.02871226,12.33,15.69,False,False,False,False,False,False,False,0.004846123210496378
2019-10-31,189.310836792,183.37666977073965,176.54142813601447,0.03560272914818441,0.0707959026117404,62.681939011548955,205817800.0,139337840.50216824,13.22,16.05,False,False,False,False,False,False,False,0.0004566562795489393
2019-11-01,191.0303039551,183.6768122877734,176.68559605461235,0.0514457822320733,0.06879123368976359,66.03124002297534,227949700.0,147777065.21624744,12.3,15.42,False,False,False,False,False,False,False,0.009082771975643444
2019-11-04,192.211807251,184.01151797260584,176.84008571825802,0.07896672398961968,0.05979568667798496,68.14674779456017,246965600.0,157223592.3385096,12.83,15.62,False,False,False,False,False,False,False,0.006184899837555102
2019-11-05,192.3174743652,184.33724175270757,176.9940895853918,0.08229126978242673,0.06358900799515355,68.33667233306565,262014500.0,167203678.78246108,13.1,15.91,False,False,False,False,False,False,False,0.000549743097009836
2019-11-06,191.8851623535,184.63323863901317,177.14225946368143,0.08570297822257245,0.07733761593639188,66.58738403084445,242289000.0,174354661.75556004,12.62,15.83,False,False,False,False,False,False,False,-0.0022479081171744575
2019-11-07,192.5288238525,184.94286943169894,177.29535960685376,0.08799055559482705,0.07050161645484954,67.90471154129915,260121400.0,182522922.54074478,12.73,15.8,False,False,False,False,False,False,False,0.0033544099559623675
2019-11-08,193.2972564697,185.27049245279701,177.45458246121046,0.13160280268882718,0.06651440042436452,69.45311167946092,275380200.0,191366472.77495956,12.07,15.53,False,False,False,False,False,False,False,0.003991260123152651
2019-11-11,193.0378875732,185.5750961830089,177.60964022351882,0.11781563619743851,0.05154108837525295,68.2561493326406,265232600.0,198401342.03448722,12.69,15.6,False,False,False,False,False,False,False,-0.0013418136461789132
2019-11-12,193.5950317383,185.88960345968698,177.76869884555646,0.10542879238460268,0.054686494666312147,69.47318862487485,280010900.0,206173680.8883456,12.68,15.49,False,False,False,False,False,False,False,0.0028861907478590076
2019-11-13,193.6430664062,186.19366083013847,177.9266527516325,0.09470149512476023,0.04170106691772957,69.58147033331844,295785500.0,214708139.8513603,13.0,15.62,False,False,False,False,False,False,False,0.00024811932139323645
2019-11-14,193.4893798828,186.4797674596546,178.0815057579128,0.1051269950625251,0.04346254731997079,68.74131962384871,278840100.0,220815945.57980216,13.05,15.6,False,False,False,False,False,False,False,-0.0007936587983874421
2019-11-15,194.911026001,186.8104050495113,178.24896367077935,0.13236292060287336,0.048359659642057684,72.0975125579188,297268000.0,228097093.61982098,12.05,14.99,False,False,False,False,False,False,False,0.007347411620529876
2019-11-18,195.064743042,187.13410457862852,178.4162848585527,0.12153875091779942,0.059366652070903525,72.442051533651,315633900.0,236433932.32269517,12.46,15.17,False,False,False,False,False,False,False,0.0007886523618176877
2019-11-19,195.3528747559,187.4564092914627,178.58480814111337,0.1282213204391509,0.05160549846462015,73.11225029930225,332557200.0,245588529.24434322,12.86,15.5,False,False,False,False,False,False,False,0.0014771081098849947
2019-11-20,194.1809997559,187.72011872144063,178.73999412733016,0.13888069028904915,0.053687719811198464,66.07403600405169,295928200.0,250382783.60202482,12.78,15.64,False,False,False,False,False,False,False,-0.005998759943841581
2019-11-21,193.7487487793,187.95653558645475,178.88933496963833,0.13691967596624566,0.04931860705560065,63.640459419697436,278044600.0,253017242.3065939,13.13,15.82,False,False,False,False,False,False,False,-0.002226020965714226
2019-11-22,193.8736114502,188.18857777718986,179.0384322480519,0.14194701244740315,0.03987846901685166,64.05233513602784,295234200.0,257037904.94406116,12.34,15.4,False,False,False,False,False,False,False,0.0006444566568128973
2019-11-25,196.169342041,188.50154892479026,179.2088890619121,0.1650525046694511,0.043855874265763095,70.6380841303427,312987000.0,262366390.1874839,11.87,14.99,False,False,False,False,False,False,False,0.011841377346961446
